"INDEX","KEYVALUE.x","LABEL.x","RED.x","GREEN.x","BLUE.x","ALPHA.x","HEMISPHERE.x","NETWORK.x","NETWORKKEY.x","NETWORKSORTEDORDER.x","GLASSERLABELNAME.x","KEYVALUE.y","LABEL.y","RED.y","GREEN.y","BLUE.y","ALPHA.y","HEMISPHERE.y","NETWORK.y","NETWORKKEY.y","NETWORKSORTEDORDER.y","GLASSERLABELNAME.y","netho_diff_beta","netho_diff_t","netho_diff_para_p","netho_diff_para_q","netho_diff_beta_parasig","parcel_hc_mean","parcel_hc_sd","parcel_pt_mean","parcel_pt_sd"
449,2260,"Visual2-26_R-Hippocampus",100,0,255,255,"R","Visual2",2,149,NA,2260,"Visual2-26_R-Hippocampus",100,0,255,255,"R","Visual2",2,149,NA,-0.059018443258232,-0.458344601597725,0.64704935040988,0.872425165792944,NA,0.399831610949698,0.118397577945588,0.388206816155267,0.132404581452126
450,2270,"Visual2-27_R-Hippocampus",100,0,255,255,"R","Visual2",2,150,NA,2270,"Visual2-27_R-Hippocampus",100,0,255,255,"R","Visual2",2,150,NA,0.19776958688288,1.66635190623688,0.096726755558499,0.301098678762102,NA,0.479406448839369,0.140705683047202,0.507463607275862,0.138453439505549
451,2280,"Visual2-28_L-Thalamus",100,0,255,255,"L","Visual2",2,138,NA,2280,"Visual2-28_L-Thalamus",100,0,255,255,"L","Visual2",2,138,NA,0.282153011556993,2.37428349740869,0.0182362362904871,0.125372056554654,NA,0.476468938647856,0.142287421921329,0.512925278887722,0.143462471334936
452,2290,"Visual2-29_R-Thalamus",100,0,255,255,"R","Visual2",2,151,NA,2290,"Visual2-29_R-Thalamus",100,0,255,255,"R","Visual2",2,151,NA,-0.251045121750191,-1.99317383389729,0.047182427800982,0.207952181789513,NA,1.69751808978764,0.414599643809092,1.61216020463892,0.446206805119105
453,3010,"Somatomotor-01_R-Accumbens",0,255,255,255,"R","Somatomotor",3,205,NA,3010,"Somatomotor-01_R-Accumbens",0,255,255,255,"R","Somatomotor",3,205,NA,-0.0317130911612041,-0.227024245679573,0.820565395517003,0.934925519052295,NA,0.445162814512181,0.126601663224815,0.440848021768705,0.161280800992433
454,3020,"Somatomotor-02_L-Amygdala",0,255,255,255,"L","Somatomotor",3,192,NA,3020,"Somatomotor-02_L-Amygdala",0,255,255,255,"L","Somatomotor",3,192,NA,-0.00624195977618817,-0.0456181997227937,0.963646068200329,0.983916147084021,NA,0.434322929071796,0.123539046115983,0.433686082996042,0.150341736105798
455,3030,"Somatomotor-03_R-Amygdala",0,255,255,255,"R","Somatomotor",3,206,NA,3030,"Somatomotor-03_R-Amygdala",0,255,255,255,"R","Somatomotor",3,206,NA,-0.425684136345289,-3.58780912570851,0.000391517625882852,0.0111817433952143,-0.425684136345289,1.45358588493043,0.541390956848507,1.2631529683845,0.543035306682471
456,3040,"Somatomotor-04_LR-Brainstem",0,255,255,255,"LR","Somatomotor",3,218,NA,3040,"Somatomotor-04_LR-Brainstem",0,255,255,255,"LR","Somatomotor",3,218,NA,-0.163282772702123,-1.46433482837759,0.144189395435605,0.379212299110154,NA,0.283957758870141,0.146496535244336,0.265340558256269,0.126777331254412
457,3050,"Somatomotor-05_LR-Brainstem",0,255,255,255,"LR","Somatomotor",3,219,NA,3050,"Somatomotor-05_LR-Brainstem",0,255,255,255,"LR","Somatomotor",3,219,NA,-0.031551872377007,-0.260433866516353,0.79471458365349,0.928056121457897,NA,0.312123219043043,0.190688278700732,0.311195467368215,0.193987650866552
458,3060,"Somatomotor-06_L-Cerebellum",0,255,255,255,"L","Somatomotor",3,193,NA,3060,"Somatomotor-06_L-Cerebellum",0,255,255,255,"L","Somatomotor",3,193,NA,0.114834512373733,0.938882581204078,0.348575045680928,0.636015553393665,NA,0.971932369078601,0.297745596295457,0.998723551067922,0.301286986269437
459,3070,"Somatomotor-07_L-Cerebellum",0,255,255,255,"L","Somatomotor",3,194,NA,3070,"Somatomotor-07_L-Cerebellum",0,255,255,255,"L","Somatomotor",3,194,NA,0.286378698721744,2.24211352987506,0.0257125080912956,0.149257973798253,NA,0.268078121205149,0.111179168564013,0.298533475883941,0.122112611230666
460,3080,"Somatomotor-08_L-Cerebellum",0,255,255,255,"L","Somatomotor",3,195,NA,3080,"Somatomotor-08_L-Cerebellum",0,255,255,255,"L","Somatomotor",3,195,NA,-0.12176579128933,-0.961663756073703,0.337022443852518,0.629932002384025,NA,0.87475864155668,0.199598688078676,0.845588392071463,0.215971752367852
461,3090,"Somatomotor-09_L-Cerebellum",0,255,255,255,"L","Somatomotor",3,196,NA,3090,"Somatomotor-09_L-Cerebellum",0,255,255,255,"L","Somatomotor",3,196,NA,-0.175583745697501,-1.49653807851776,0.135604766035122,0.36371092939524,NA,0.942879273052195,0.22484641760419,0.894836724311657,0.211941720618088
462,3100,"Somatomotor-10_L-Cerebellum",0,255,255,255,"L","Somatomotor",3,197,NA,3100,"Somatomotor-10_L-Cerebellum",0,255,255,255,"L","Somatomotor",3,197,NA,-0.0314614968703277,-0.257185493805505,0.797218595375849,0.928056121457897,NA,0.322443589136595,0.18556885497986,0.324489364577116,0.193879301974467
463,3110,"Somatomotor-11_R-Cerebellum",0,255,255,255,"R","Somatomotor",3,207,NA,3110,"Somatomotor-11_R-Cerebellum",0,255,255,255,"R","Somatomotor",3,207,NA,0.241281360902152,2.09188806010234,0.0373211162469015,0.190337692859198,NA,0.603963574745403,0.236243949042229,0.65739047357214,0.214532593892314
464,3120,"Somatomotor-12_R-Cerebellum",0,255,255,255,"R","Somatomotor",3,208,NA,3120,"Somatomotor-12_R-Cerebellum",0,255,255,255,"R","Somatomotor",3,208,NA,0.31873529992997,2.46807761509742,0.0141631156001832,0.104252211737431,NA,0.28471946595331,0.116600995522816,0.320998744634942,0.129858830705082
465,3130,"Somatomotor-13_R-Cerebellum",0,255,255,255,"R","Somatomotor",3,209,NA,3130,"Somatomotor-13_R-Cerebellum",0,255,255,255,"R","Somatomotor",3,209,NA,-0.0357166293530758,-0.272112391551742,0.785729902804331,0.928056121457897,NA,0.766712147739979,0.164269857435898,0.761055409282943,0.187948525910833
466,3140,"Somatomotor-14_R-Cerebellum",0,255,255,255,"R","Somatomotor",3,210,NA,3140,"Somatomotor-14_R-Cerebellum",0,255,255,255,"R","Somatomotor",3,210,NA,-0.0493966612523956,-0.392122701320439,0.695256567821533,0.898667834865388,NA,0.989995061997898,0.230903080204692,0.98419330955453,0.248410446784872
467,3150,"Somatomotor-15_L-Diencephalon",0,255,255,255,"L","Somatomotor",3,198,NA,3150,"Somatomotor-15_L-Diencephalon",0,255,255,255,"L","Somatomotor",3,198,NA,-0.213559133217627,-1.71385121059149,0.0876282981972141,0.291007464710748,NA,0.467669013122821,0.150673295169361,0.438787475111699,0.159708518217096
468,3160,"Somatomotor-16_L-Hippocampus",0,255,255,255,"L","Somatomotor",3,199,NA,3160,"Somatomotor-16_L-Hippocampus",0,255,255,255,"L","Somatomotor",3,199,NA,-0.164615987622883,-1.33470086361484,0.183024816920986,0.438522547924779,NA,0.824152625395756,0.187173660373871,0.793814240174006,0.192142682463833
469,3170,"Somatomotor-17_L-Hippocampus",0,255,255,255,"L","Somatomotor",3,200,NA,3170,"Somatomotor-17_L-Hippocampus",0,255,255,255,"L","Somatomotor",3,200,NA,-0.115944254569594,-0.941462343491677,0.347254260679656,0.636015553393665,NA,0.581626881449967,0.146002594482421,0.55884874290928,0.149894361656241
470,3180,"Somatomotor-18_L-Hippocampus",0,255,255,255,"L","Somatomotor",3,201,NA,3180,"Somatomotor-18_L-Hippocampus",0,255,255,255,"L","Somatomotor",3,201,NA,-0.0835133676580235,-0.643635772087841,0.520322068215329,0.782126224643673,NA,0.382862806389837,0.122219277163792,0.369660023009925,0.138268628854903
471,3190,"Somatomotor-19_R-Hippocampus",0,255,255,255,"R","Somatomotor",3,211,NA,3190,"Somatomotor-19_R-Hippocampus",0,255,255,255,"R","Somatomotor",3,211,NA,-0.0256522594069067,-0.184093905446716,0.854068892711601,0.943349939683422,NA,1.39738112268502,0.231016439182964,1.40151580391248,0.291610414736112
472,3200,"Somatomotor-20_R-Hippocampus",0,255,255,255,"R","Somatomotor",3,212,NA,3200,"Somatomotor-20_R-Hippocampus",0,255,255,255,"R","Somatomotor",3,212,NA,0.27797312902985,2.05441587921542,0.0408345516601769,0.197759028018825,NA,1.03497958579502,0.198597629498211,1.08039522090368,0.240964194672929
473,3210,"Somatomotor-21_R-Hippocampus",0,255,255,255,"R","Somatomotor",3,213,NA,3210,"Somatomotor-21_R-Hippocampus",0,255,255,255,"R","Somatomotor",3,213,NA,-0.0397762572189524,-0.305325722823934,0.760337877125875,0.92664659644671,NA,0.81251031867161,0.197375262401525,0.792619490755814,0.228979838885946
474,3220,"Somatomotor-22_L-Pallidum",0,255,255,255,"L","Somatomotor",3,202,NA,3220,"Somatomotor-22_L-Pallidum",0,255,255,255,"L","Somatomotor",3,202,NA,-0.218914457387748,-1.80497197456199,0.0721198172603897,0.260590614831998,NA,1.41093668146584,0.332722048805623,1.34280658359151,0.347870930987619
475,3230,"Somatomotor-23_R-Pallidum",0,255,255,255,"R","Somatomotor",3,214,NA,3230,"Somatomotor-23_R-Pallidum",0,255,255,255,"R","Somatomotor",3,214,NA,0.0067790333788688,0.050773155801391,0.959541355879383,0.982944803583758,NA,1.17863183769642,0.227155427912987,1.16373190834602,0.27702435842137
476,3240,"Somatomotor-24_R-Pallidum",0,255,255,255,"R","Somatomotor",3,215,NA,3240,"Somatomotor-24_R-Pallidum",0,255,255,255,"R","Somatomotor",3,215,NA,-0.129377707681551,-1.04862478946224,0.29522698782536,0.588804662869573,NA,0.707443495928116,0.181805043455197,0.689170505389142,0.192861132130603
477,3250,"Somatomotor-25_L-Putamen",0,255,255,255,"L","Somatomotor",3,203,NA,3250,"Somatomotor-25_L-Putamen",0,255,255,255,"L","Somatomotor",3,203,NA,-0.00346250477985903,-0.0279501824200435,0.977721174957251,0.987066759812698,NA,0.774780401442366,0.206485882848391,0.772173177227802,0.216286750165
478,3260,"Somatomotor-26_R-Putamen",0,255,255,255,"R","Somatomotor",3,216,NA,3260,"Somatomotor-26_R-Putamen",0,255,255,255,"R","Somatomotor",3,216,NA,0.135161825719592,1.09553117984681,0.27419611626157,0.56552711377065,NA,0.404852437288249,0.12630347983408,0.416084305942805,0.131681357587058
479,3270,"Somatomotor-27_L-Thalamus",0,255,255,255,"L","Somatomotor",3,204,NA,3270,"Somatomotor-27_L-Thalamus",0,255,255,255,"L","Somatomotor",3,204,NA,0.0981966064727842,0.793436633393585,0.428174416126975,0.707074348567693,NA,0.412861354197558,0.132157196181278,0.425702333684409,0.140197195245346
480,3280,"Somatomotor-28_R-Thalamus",0,255,255,255,"R","Somatomotor",3,217,NA,3280,"Somatomotor-28_R-Thalamus",0,255,255,255,"R","Somatomotor",3,217,NA,-0.0899174472568327,-0.663773248065813,0.507364620161274,0.77213757705292,NA,1.16757419711352,0.302654138858444,1.13342978645812,0.363984717741762
481,4010,"Cingulo-Opercular-01_L-Accumbens",153,0,153,255,"L","Cingulo-Opercular",4,276,NA,4010,"Cingulo-Opercular-01_L-Accumbens",153,0,153,255,"L","Cingulo-Opercular",4,276,NA,-0.0757099633914996,-0.62350514093604,0.533444401604635,0.79214535542966,NA,2.29188566393387,0.566576677731992,2.24640804791218,0.600825737939047
482,4020,"Cingulo-Opercular-02_R-Accumbens",153,0,153,255,"R","Cingulo-Opercular",4,292,NA,4020,"Cingulo-Opercular-02_R-Accumbens",153,0,153,255,"R","Cingulo-Opercular",4,292,NA,-0.31397315607345,-2.61253981261283,0.00945723718698936,0.0791433909805005,NA,1.10790375883371,0.336729967861158,1.02040206255987,0.349481234347697
483,4030,"Cingulo-Opercular-03_R-Accumbens",153,0,153,255,"R","Cingulo-Opercular",4,293,NA,4030,"Cingulo-Opercular-03_R-Accumbens",153,0,153,255,"R","Cingulo-Opercular",4,293,NA,-0.395633969555595,-3.25146845411756,0.00128401029188398,0.0213205429861665,-0.395633969555595,0.342842195803918,0.181123058249034,0.288072590008558,0.196580154984886
484,4040,"Cingulo-Opercular-04_LR-Brainstem",153,0,153,255,"LR","Cingulo-Opercular",4,314,NA,4040,"Cingulo-Opercular-04_LR-Brainstem",153,0,153,255,"LR","Cingulo-Opercular",4,314,NA,0.11104095793822,1.0141437546139,0.311362446498458,0.609076128218901,NA,1.22140383609462,0.309794079541348,1.25610034565922,0.254304333254384
485,4050,"Cingulo-Opercular-05_R-Brainstem",153,0,153,255,"R","Cingulo-Opercular",4,294,NA,4050,"Cingulo-Opercular-05_R-Brainstem",153,0,153,255,"R","Cingulo-Opercular",4,294,NA,0.0789201308123184,0.580125760271341,0.562281831908036,0.809413766093422,NA,1.14300280328401,0.257832009296884,1.16042674199383,0.310740468812235
486,4060,"Cingulo-Opercular-06_L-Brainstem",153,0,153,255,"L","Cingulo-Opercular",4,277,NA,4060,"Cingulo-Opercular-06_L-Brainstem",153,0,153,255,"L","Cingulo-Opercular",4,277,NA,-0.10300628010145,-0.806278848948734,0.42074504891705,0.705827452241278,NA,1.46762738278454,0.297016929158869,1.44429832333712,0.330457801531211
487,4070,"Cingulo-Opercular-07_R-Brainstem",153,0,153,255,"R","Cingulo-Opercular",4,295,NA,4070,"Cingulo-Opercular-07_R-Brainstem",153,0,153,255,"R","Cingulo-Opercular",4,295,NA,-0.0547710249755477,-0.429277596399373,0.668041063518401,0.882472504591615,NA,0.487597069333715,0.123095045087919,0.47844106531332,0.134588202139066
488,4080,"Cingulo-Opercular-08_L-Caudate",153,0,153,255,"L","Cingulo-Opercular",4,278,NA,4080,"Cingulo-Opercular-08_L-Caudate",153,0,153,255,"L","Cingulo-Opercular",4,278,NA,-0.149364540391622,-1.20658863789945,0.228577348794906,0.50842438330082,NA,0.604950074763535,0.148012393274397,0.578031161316059,0.158685547482853
489,4090,"Cingulo-Opercular-09_L-Caudate",153,0,153,255,"L","Cingulo-Opercular",4,279,NA,4090,"Cingulo-Opercular-09_L-Caudate",153,0,153,255,"L","Cingulo-Opercular",4,279,NA,-0.157559474689417,-1.32651787736218,0.185715483919123,0.442002851727512,NA,0.576014359779884,0.155363643837128,0.548118840335707,0.152648445820713
490,4100,"Cingulo-Opercular-10_R-Caudate",153,0,153,255,"R","Cingulo-Opercular",4,296,NA,4100,"Cingulo-Opercular-10_R-Caudate",153,0,153,255,"R","Cingulo-Opercular",4,296,NA,-0.245380510933744,-1.91618845798097,0.0563274334654581,0.224680377063335,NA,0.66381198174352,0.149371445157859,0.620824574697514,0.169904142857248
491,4110,"Cingulo-Opercular-11_R-Caudate",153,0,153,255,"R","Cingulo-Opercular",4,297,NA,4110,"Cingulo-Opercular-11_R-Caudate",153,0,153,255,"R","Cingulo-Opercular",4,297,NA,-0.0536858690144967,-0.455877544881214,0.648820396409039,0.872425165792944,NA,0.960948633279252,0.472333441095782,0.958963967553197,0.45890112472435
492,4120,"Cingulo-Opercular-12_L-Cerebellum",153,0,153,255,"L","Cingulo-Opercular",4,280,NA,4120,"Cingulo-Opercular-12_L-Cerebellum",153,0,153,255,"L","Cingulo-Opercular",4,280,NA,-0.223176679712025,-1.75785454337372,0.079830890090728,0.272884672183553,NA,0.353141880189281,0.187207365351105,0.320299026611079,0.209684023917729
493,4130,"Cingulo-Opercular-13_L-Cerebellum",153,0,153,255,"L","Cingulo-Opercular",4,281,NA,4130,"Cingulo-Opercular-13_L-Cerebellum",153,0,153,255,"L","Cingulo-Opercular",4,281,NA,0.0218795671423734,0.193168893713538,0.846962384586721,0.941948820241306,NA,1.16227726089343,0.340889658856103,1.15731940627883,0.299768830125801
494,4140,"Cingulo-Opercular-14_L-Cerebellum",153,0,153,255,"L","Cingulo-Opercular",4,282,NA,4140,"Cingulo-Opercular-14_L-Cerebellum",153,0,153,255,"L","Cingulo-Opercular",4,282,NA,-0.052482974233487,-0.44201172721251,0.658811297103677,0.87923601146173,NA,0.185750175611885,0.0765008398248556,0.181029484594131,0.0760418537670526
495,4150,"Cingulo-Opercular-15_L-Cerebellum",153,0,153,255,"L","Cingulo-Opercular",4,283,NA,4150,"Cingulo-Opercular-15_L-Cerebellum",153,0,153,255,"L","Cingulo-Opercular",4,283,NA,-0.107547413089748,-0.937799469116317,0.34913053181767,0.636015553393665,NA,0.875015837222462,0.456962464201787,0.856381196462589,0.435225327954867
496,4160,"Cingulo-Opercular-16_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,298,NA,4160,"Cingulo-Opercular-16_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,298,NA,-0.152175294422581,-1.25318855702613,0.211150036833122,0.481914174381671,NA,0.70128244173393,0.295324691137942,0.669017369924805,0.304053859529468
497,4170,"Cingulo-Opercular-17_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,299,NA,4170,"Cingulo-Opercular-17_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,299,NA,-0.221916754234877,-1.77415534048189,0.0770902778253163,0.269815972388607,NA,0.497128570933174,0.236238941775467,0.456104461018354,0.25807535411397
498,4180,"Cingulo-Opercular-18_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,300,NA,4180,"Cingulo-Opercular-18_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,300,NA,-0.0891161142881005,-0.717229789955259,0.473811604382022,0.746802396310737,NA,1.00594546760245,0.300586907784274,0.994740578826363,0.321283304558282
499,4190,"Cingulo-Opercular-19_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,301,NA,4190,"Cingulo-Opercular-19_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,301,NA,0.00796392003535345,0.0681080670684275,0.945746705774432,0.977936600165902,NA,1.24970618984948,0.334857677572488,1.25979691000019,0.316178455191051
500,4200,"Cingulo-Opercular-20_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,302,NA,4200,"Cingulo-Opercular-20_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,302,NA,-0.0257183048221408,-0.232272491622388,0.81649077178674,0.934925519052295,NA,0.185812089056407,0.0875766368156469,0.183876050827486,0.0736346135425473
501,4210,"Cingulo-Opercular-21_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,303,NA,4210,"Cingulo-Opercular-21_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,303,NA,0.211386890414453,1.56801294433466,0.117972347229332,0.332448210102916,NA,0.926082793081279,0.201117613735293,0.97109131695941,0.240797697361484
502,4220,"Cingulo-Opercular-22_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,304,NA,4220,"Cingulo-Opercular-22_R-Cerebellum",153,0,153,255,"R","Cingulo-Opercular",4,304,NA,0.0930693233587911,0.723293340128039,0.470084670911103,0.745225358275912,NA,0.925091922199968,0.222755642099613,0.946836477270978,0.245281247565057
503,4230,"Cingulo-Opercular-23_L-Diencephalon",153,0,153,255,"L","Cingulo-Opercular",4,284,NA,4230,"Cingulo-Opercular-23_L-Diencephalon",153,0,153,255,"L","Cingulo-Opercular",4,284,NA,-0.187406358935807,-1.56951266351958,0.117622730163018,0.332448210102916,NA,1.01863582405443,0.221686065589287,0.975260845861405,0.219266156540741
504,4240,"Cingulo-Opercular-24_L-Diencephalon",153,0,153,255,"L","Cingulo-Opercular",4,285,NA,4240,"Cingulo-Opercular-24_L-Diencephalon",153,0,153,255,"L","Cingulo-Opercular",4,285,NA,0.299910925695442,2.27226861706766,0.0238049006462731,0.142829403877639,NA,1.36744865620377,0.384168252072769,1.47886447662065,0.441816151116737
505,4250,"Cingulo-Opercular-25_L-Diencephalon",153,0,153,255,"L","Cingulo-Opercular",4,286,NA,4250,"Cingulo-Opercular-25_L-Diencephalon",153,0,153,255,"L","Cingulo-Opercular",4,286,NA,-0.0240200202764802,-0.195406168454406,0.845212300223064,0.941948820241306,NA,1.39101810432685,0.324027340778408,1.38168683827215,0.33036563041858
506,4260,"Cingulo-Opercular-26_L-Diencephalon",153,0,153,255,"L","Cingulo-Opercular",4,287,NA,4260,"Cingulo-Opercular-26_L-Diencephalon",153,0,153,255,"L","Cingulo-Opercular",4,287,NA,-0.196590615071614,-1.48570148991539,0.138448111660109,0.36747937444356,NA,0.756494487147323,0.202801012205712,0.723142962039413,0.233960901136284
507,4270,"Cingulo-Opercular-27_R-Diencephalon",153,0,153,255,"R","Cingulo-Opercular",4,305,NA,4270,"Cingulo-Opercular-27_R-Diencephalon",153,0,153,255,"R","Cingulo-Opercular",4,305,NA,-0.112261470861178,-0.892429862185834,0.372905039931583,0.657415018024856,NA,0.599596521349478,0.165691612485967,0.580726173365975,0.178099468130776
508,4280,"Cingulo-Opercular-28_R-Diencephalon",153,0,153,255,"R","Cingulo-Opercular",4,306,NA,4280,"Cingulo-Opercular-28_R-Diencephalon",153,0,153,255,"R","Cingulo-Opercular",4,306,NA,-0.0770916390053983,-0.618130101034664,0.536976399262994,0.792151134449954,NA,1.54418010368751,0.4398456468268,1.52373866209689,0.477025710957284
509,4290,"Cingulo-Opercular-29_R-Diencephalon",153,0,153,255,"R","Cingulo-Opercular",4,307,NA,4290,"Cingulo-Opercular-29_R-Diencephalon",153,0,153,255,"R","Cingulo-Opercular",4,307,NA,0.375738294726169,2.93583332949769,0.00359379404142074,0.0434909990775323,0.375738294726169,1.09663332306041,0.329120361380454,1.22927735253808,0.369416682473314
510,4300,"Cingulo-Opercular-30_R-Diencephalon",153,0,153,255,"R","Cingulo-Opercular",4,308,NA,4300,"Cingulo-Opercular-30_R-Diencephalon",153,0,153,255,"R","Cingulo-Opercular",4,308,NA,-0.122830660090087,-0.919880988764858,0.358402118719592,0.642962594888916,NA,0.990649746424942,0.234848116696704,0.956557404446635,0.275746633803815
511,4310,"Cingulo-Opercular-31_R-Diencephalon",153,0,153,255,"R","Cingulo-Opercular",4,309,NA,4310,"Cingulo-Opercular-31_R-Diencephalon",153,0,153,255,"R","Cingulo-Opercular",4,309,NA,-0.139970574997065,-1.17645085087815,0.24038287245778,0.524297840354423,NA,0.264145431043046,0.0956782441110815,0.2454559026864,0.0946924877181725
512,4320,"Cingulo-Opercular-32_L-Pallidum",153,0,153,255,"L","Cingulo-Opercular",4,288,NA,4320,"Cingulo-Opercular-32_L-Pallidum",153,0,153,255,"L","Cingulo-Opercular",4,288,NA,-0.233902983594228,-2.0524502084188,0.0410263854244419,0.197759028018825,NA,0.295402046463228,0.111399626689997,0.268525335272896,0.104705899044121
513,4330,"Cingulo-Opercular-33_R-Pallidum",153,0,153,255,"R","Cingulo-Opercular",4,310,NA,4330,"Cingulo-Opercular-33_R-Pallidum",153,0,153,255,"R","Cingulo-Opercular",4,310,NA,-0.217142961488628,-1.68093234002633,0.0938564403901482,0.300912922547756,NA,0.318672602699503,0.100116193714296,0.294185179961767,0.112644384184307
