"INDEX","KEYVALUE","LABEL","RED","GREEN","BLUE","ALPHA","HEMISPHERE","NETWORK","NETWORKKEY","NETWORKSORTEDORDER","GLASSERLABELNAME","rsfa_diff_beta","rsfa_diff_t","rsfa_diff_para_p","rsfa_diff_para_q","rsfa_diff_beta_parasig","parcel_hc_mean","parcel_hc_sd","parcel_pt_mean","parcel_pt_sd"
677,10090,"Posterior-Multimodal-09_LR-Brainstem",177,89,40,255,"LR","Posterior-Multimodal",10,687,NA,0.0951627958639931,0.843004350387052,0.399923162615379,0.572607543853304,NA,20.2062514311776,7.35031034810582,21.0983225014039,6.99518792443167
678,10100,"Posterior-Multimodal-10_L-Cerebellum",177,89,40,255,"L","Posterior-Multimodal",10,663,NA,0.1231566373635,1.16777680383571,0.243859320780354,0.42190600559107,NA,16.8880910221967,7.83266380428355,18.7651563298532,7.76564438283109
679,10110,"Posterior-Multimodal-11_L-Cerebellum",177,89,40,255,"L","Posterior-Multimodal",10,664,NA,0.46462319002917,4.03125222754776,7.10261150839503e-05,0.00196141348577986,0.46462319002917,15.9837651059139,8.84536385284606,20.9360817906785,10.2969872552876
680,10120,"Posterior-Multimodal-12_L-Cerebellum",177,89,40,255,"L","Posterior-Multimodal",10,665,NA,0.0638885977072365,0.620239415951147,0.535588937529937,0.686413623714041,NA,30.7471848094656,18.0663620290327,32.3385167916979,13.0079672457504
681,10130,"Posterior-Multimodal-13_L-Cerebellum",177,89,40,255,"L","Posterior-Multimodal",10,666,NA,0.120602465379987,1.08507810554539,0.278791375434527,0.46016599439538,NA,18.0430307906416,6.9643578364631,19.660681833621,8.0081755593521
682,10140,"Posterior-Multimodal-14_L-Cerebellum",177,89,40,255,"L","Posterior-Multimodal",10,667,NA,0.225957549586472,1.9938226813905,0.0471110324459368,0.148711755375935,NA,13.1601641551291,4.79588218177299,14.4347885457776,4.54308971659197
683,10150,"Posterior-Multimodal-15_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,676,NA,0.150808734763397,1.34896420295084,0.178404454816782,0.341731360288446,NA,25.7574140882935,14.5673558869814,28.5588854610231,13.4979507933526
684,10160,"Posterior-Multimodal-16_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,677,NA,0.176750009922875,1.47158419498641,0.142221252551758,0.293433503828052,NA,37.002631200249,27.7422313599836,42.5097447479267,27.805821295029
685,10170,"Posterior-Multimodal-17_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,678,NA,0.165366741589104,1.45479230415592,0.146812025187134,0.300316336422684,NA,26.6160018176082,13.4508768626453,29.3209700411994,12.8851777143933
686,10180,"Posterior-Multimodal-18_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,679,NA,0.423136392386644,3.29615080158748,0.00110250319949007,0.0118741934794831,0.423136392386644,17.0890807728076,8.92348983702141,21.957570865369,12.0270474142027
687,10190,"Posterior-Multimodal-19_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,680,NA,0.223870130700232,1.98289009609783,0.0483262594385034,0.14961632576124,NA,19.440912001109,8.71202450262096,22.2925796389842,9.15905338111411
688,10200,"Posterior-Multimodal-20_R-Cerebellum",177,89,40,255,"R","Posterior-Multimodal",10,681,NA,0.210440771073178,1.89520745791507,0.0590627215388047,0.166956827027015,NA,14.7664646658162,5.40239654070085,16.0687378673911,5.02874845097184
689,10210,"Posterior-Multimodal-21_L-Diencephalon",177,89,40,255,"L","Posterior-Multimodal",10,668,NA,0.042892306044913,0.321924003802899,0.747742998091657,0.8375654799217,NA,45.3345670867989,21.4175877289432,48.9934375876817,27.4708882685627
690,10220,"Posterior-Multimodal-22_L-Diencephalon",177,89,40,255,"L","Posterior-Multimodal",10,669,NA,0.134672560097231,1.16053148841989,0.246790241804056,0.424929001475569,NA,27.0106665092168,16.6960974053653,31.9290046434021,18.4731757227495
691,10230,"Posterior-Multimodal-23_L-Diencephalon",177,89,40,255,"L","Posterior-Multimodal",10,670,NA,0.246488171968268,1.96831906742022,0.0499869778767102,0.152726170704161,NA,36.5867238905145,25.746685972705,46.3120089964923,31.5066581781023
692,10240,"Posterior-Multimodal-24_R-Diencephalon",177,89,40,255,"R","Posterior-Multimodal",10,682,NA,-0.0370856675776281,-0.319361573033864,0.749683070075978,0.838430598620798,NA,45.3091833579306,22.9971033380963,47.3227142783918,25.1404400522152
693,10250,"Posterior-Multimodal-25_R-Diencephalon",177,89,40,255,"R","Posterior-Multimodal",10,683,NA,0.258739567821322,1.98088157702521,0.0485523731230766,0.14961632576124,NA,38.5155389595537,21.1896763716106,48.0275781809464,29.91450353138
694,10260,"Posterior-Multimodal-26_R-Diencephalon",177,89,40,255,"R","Posterior-Multimodal",10,684,NA,0.496989808370071,3.05197868951384,0.00248471900799653,0.01892537975644,0.496989808370071,34.3784702343136,19.9775850904136,48.2603930546779,36.2779429810039
695,10270,"Posterior-Multimodal-27_R-Diencephalon",177,89,40,255,"R","Posterior-Multimodal",10,685,NA,0.416319481309955,2.9107570047241,0.00388609053389165,0.0249126161011983,0.416319481309955,33.0282817278502,17.5891650012133,43.1632962910949,27.0329703966856
696,10280,"Posterior-Multimodal-28_L-Thalamus",177,89,40,255,"L","Posterior-Multimodal",10,671,NA,0.297799510718898,2.33555627284605,0.0201985104959592,0.0805696140894373,NA,18.3371117628963,6.21104158905676,20.7331672264143,7.66016624130746
697,10290,"Posterior-Multimodal-29_R-Thalamus",177,89,40,255,"R","Posterior-Multimodal",10,686,NA,0.789447008763093,5.2260865559827,3.32241493073361e-07,4.77098784053347e-05,0.789447008763093,18.9063074325512,6.11477076413679,24.3961426963611,9.66542076944437
698,11010,"Ventral-Multimodal-01_L-Amygdala",255,157,0,255,"L","Ventral-Multimodal",11,692,NA,-0.0400399654013114,-0.370137646743429,0.711551043528521,0.814822407102836,NA,26.8278604611324,14.2370207622074,27.9771674918551,13.4452694756854
699,11020,"Ventral-Multimodal-02_R-Amygdala",255,157,0,255,"R","Ventral-Multimodal",11,694,NA,0.298463059548906,2.45131710406976,0.0148255994355314,0.0653054011945494,NA,24.3826462222445,11.452353855647,29.058645429946,13.4064093091717
700,11030,"Ventral-Multimodal-03_L-Hippocampus",255,157,0,255,"L","Ventral-Multimodal",11,693,NA,0.639144572803079,3.6745302847925,0.000283931685008624,0.00416046836400391,0.639144572803079,19.2125798682508,5.42841987013106,23.8375441373954,10.51116080051
701,11040,"Ventral-Multimodal-04_R-Hippocampus",255,157,0,255,"R","Ventral-Multimodal",11,695,NA,0.676546942367841,4.29476485261036,2.39076047318692e-05,0.000858283009874106,0.676546942367841,18.7964880759894,5.56587971289366,23.7326556362352,9.66075652661433
702,12010,"Orbito-Affective-01_L-Accumbens",65,125,0,168,"L","Orbito-Affective",12,702,NA,0.0605092750411838,0.467544108706614,0.640462989014138,0.772673786387107,NA,25.1381386568999,12.6680023862899,27.2414091234002,15.20679736712
703,12020,"Orbito-Affective-02_R-Accumbens",65,125,0,168,"R","Orbito-Affective",12,711,NA,0.0274254063725011,0.240855037432111,0.80983825021826,0.871759915527302,NA,24.3325066058208,11.6141878197867,26.2367787068153,12.415198579327
704,12030,"Orbito-Affective-03_L-Caudate",65,125,0,168,"L","Orbito-Affective",12,703,NA,0.177373235319574,1.44665660840977,0.149076838464144,0.302864148531292,NA,24.0185220255321,7.38241332221291,26.5592280560162,8.74574140794832
705,12040,"Orbito-Affective-04_R-Caudate",65,125,0,168,"R","Orbito-Affective",12,712,NA,0.401904036067537,2.83366435726305,0.00492583165681147,0.0299724333016156,0.401904036067537,24.5999421576583,7.16850664570599,28.4533876922262,10.1612789017642
706,12050,"Orbito-Affective-05_L-Diencephalon",65,125,0,168,"L","Orbito-Affective",12,704,NA,0.213473622528458,1.68993540632949,0.0921186476393303,0.216856357393571,NA,19.4761220754366,9.83274156633554,22.0091533787071,11.6508348901077
707,12060,"Orbito-Affective-06_L-Diencephalon",65,125,0,168,"L","Orbito-Affective",12,705,NA,-0.0400086673139708,-0.278923931830105,0.780502687865442,0.85389641689568,NA,32.9965503422585,17.9692603713208,33.9890511005685,25.2397448824904
708,12070,"Orbito-Affective-07_R-Diencephalon",65,125,0,168,"R","Orbito-Affective",12,713,NA,0.195822186378272,1.67848742079618,0.0943328999213867,0.220622221965979,NA,23.1950194576757,12.4515248221803,26.288635514199,13.1501992277543
709,12080,"Orbito-Affective-08_R-Diencephalon",65,125,0,168,"R","Orbito-Affective",12,714,NA,0.0658941221631264,0.54731309128091,0.584586048604873,0.73251794572129,NA,37.0398381410081,20.615357066933,39.6119874941668,21.5639142830654
710,12090,"Orbito-Affective-09_L-Pallidum",65,125,0,168,"L","Orbito-Affective",12,706,NA,0.504400588656799,3.31087782557334,0.00104811026791049,0.0117030742157508,0.504400588656799,18.6154910635842,7.75347095578686,23.9314708000529,13.3001857475692
711,12100,"Orbito-Affective-10_L-Pallidum",65,125,0,168,"L","Orbito-Affective",12,707,NA,0.0582257477169595,0.491572387553267,0.62339479989778,0.763818201922536,NA,19.5823488465509,7.70668255471603,21.0121916389283,8.69695799296073
712,12110,"Orbito-Affective-11_L-Pallidum",65,125,0,168,"L","Orbito-Affective",12,708,NA,0.385918872992025,2.81154762216529,0.00526767071840823,0.0315161217408213,0.385918872992025,23.6303438396845,9.39203965599519,28.5003899170754,12.973068535727
713,12120,"Orbito-Affective-12_R-Pallidum",65,125,0,168,"R","Orbito-Affective",12,715,NA,0.356976663750452,2.3826371222346,0.0178356593390629,0.0750152102968855,NA,21.5758223967826,7.65758654780086,25.2669934948941,12.2609333605215
714,12130,"Orbito-Affective-13_R-Pallidum",65,125,0,168,"R","Orbito-Affective",12,716,NA,0.353383666536535,2.58119467759096,0.0103388307772216,0.0494885366536343,0.353383666536535,19.0204331945993,7.54564983994884,22.8875909877751,11.1844995206925
715,12140,"Orbito-Affective-14_L-Putamen",65,125,0,168,"L","Orbito-Affective",12,709,NA,0.0443987521230612,0.397102104796158,0.691585270912938,0.806101013823846,NA,22.1387847283432,8.35540192720938,23.9732207916556,9.0002688970721
716,12150,"Orbito-Affective-15_L-Putamen",65,125,0,168,"L","Orbito-Affective",12,710,NA,0.00644204784547938,0.0549058583516827,0.956251401763504,0.973884406335029,NA,19.239335203811,6.45248750379087,20.3264257246945,7.61128445733566
717,12160,"Orbito-Affective-16_R-Putamen",65,125,0,168,"R","Orbito-Affective",12,717,NA,0.111953129696325,1.01332303817669,0.31175349443988,0.497420020017409,NA,23.2240901584034,8.69782338374153,25.5515924393285,8.97257665662943
718,12170,"Orbito-Affective-17_R-Putamen",65,125,0,168,"R","Orbito-Affective",12,718,NA,0.0390266802239651,0.338458384399806,0.735263540603958,0.831368853785262,NA,22.4419393650758,7.08395842274912,23.675372869637,7.89757647243229
